folioviv,ubica_geo
802240702,8019
802240703,8019
802240704,8019
802240705,8019
802240706,8019
802251201,8019
802251202,8019
802251203,8019
802251204,8019
802270801,8019
802270802,8019
802270803,8019
802270804,8019
802270805,8019
802270806,8019
802318401,8019
802318402,8019
802318403,8019
802318405,8019
802318406,8019
802336601,8019
802336602,8019
802336603,8019
802336604,8019
802336605,8019
802336606,8019
802397001,8019
802397002,8019
802397003,8019
802397004,8019
802397005,8019
802397006,8019
802399701,8019
802399702,8019
802399703,8019
802399704,8019
802399706,8019
802400201,8019
802400202,8019
802400203,8019
802400204,8019
802400205,8019
802400206,8019
802421503,8019
802421504,8019
802422301,8019
802422302,8019
802422303,8019
802422304,8019
802422305,8019
802422306,8019
802433602,8019
802433603,8019
802433604,8019
802438901,8019
802438902,8019
802438904,8019
802438905,8019
802438906,8019
802440801,8019
802440803,8019
802440804,8019
802440805,8019
802440806,8019
802458401,8019
802458401,8019
802458402,8019
802458405,8019
802459002,8019
802459003,8019
802459004,8019
802459005,8019
802459006,8019
802482701,8019
802482702,8019
802482703,8019
802482704,8019
802482705,8019
802482706,8019
802530601,8019
802530602,8019
802530604,8019
802530605,8019
802530606,8019
802543202,8019
802543204,8019
802543205,8019
802543206,8019
802553701,8019
802553702,8019
802553703,8019
802553704,8019
802553705,8019
802553706,8019
802556201,8019
802556202,8019
802556203,8019
802556204,8019
802556206,8019
802597501,8019
802597502,8019
802597505,8019
802597506,8019
802615501,8019
802615505,8019
802616501,8019
802616502,8019
802616503,8019
802616504,8019
802616505,8019
802628301,8019
802628303,8019
802628304,8019
802679303,8019
802679304,8019
802679305,8019
802679306,8019
802766301,8019
802766302,8019
802766303,8019
802766305,8019
802787901,8019
802787903,8019
802787905,8019
802787906,8019
802796901,8019
802796902,8019
802796903,8019
802796904,8019
802796905,8019
802796906,8019
802802802,8019
802802804,8019
802802805,8019
802802806,8019
802842401,8019
802842403,8019
802842404,8019
802842405,8019
802842406,8019
802845801,8019
802845802,8019
802845803,8019
802845806,8019
802863901,8019
802863902,8019
802863904,8019
802863905,8019
802863906,8019
802870801,8019
802870804,8019
802870805,8019
802870806,8019
802903401,8019
802903402,8019
802903403,8019
802903404,8019
802903405,8019
802903406,8019
802936002,8019
802936003,8019
802936004,8019
802936006,8019
802950601,8019
802950602,8019
802950603,8019
802950604,8019
802950606,8019
802976401,8019
802976403,8019
802978001,8019
802978002,8019
802978006,8019
802982702,8019
802982703,8019
802982704,8019
802982706,8019
803048601,8021
803048602,8021
803048603,8021
803048604,8021
803048605,8021
803048606,8021
803050801,8021
803050802,8021
803050803,8021
803050804,8021
803050806,8021
803069401,8021
803069403,8021
803069404,8021
803069405,8021
803069406,8021
803118001,8021
803118002,8021
803118003,8021
803118004,8021
803118005,8021
803118006,8021
803150601,8021
803150602,8021
803150604,8021
803150605,8021
803150606,8021
803159702,8021
803159703,8021
803159704,8021
803159705,8021
803159706,8021
803173201,8021
803173202,8021
803173203,8021
803173204,8021
803173205,8021
803173206,8021
803188501,8021
803188502,8021
803188503,8021
803188504,8021
803190301,8021
803190302,8021
803190304,8021
803190305,8021
803210601,8021
803210603,8021
803210606,8021
803228701,8021
803228702,8021
803228703,8021
803228704,8021
803228706,8021
803263901,8021
803263902,8021
803263903,8021
803263904,8021
803263905,8021
803263906,8021
803290701,8021
803290703,8021
803290704,8021
803290705,8021
803294801,8021
803294802,8021
803294803,8021
803294804,8021
803294805,8021
803296202,8021
803296204,8021
803296206,8021
803353401,8021
803353402,8021
803353403,8021
803353404,8021
803353405,8021
803353406,8021
803391502,8021
803391503,8021
803391504,8021
803391505,8021
803391506,8021
803392201,8021
803392202,8021
803392204,8021
803392205,8021
803392206,8021
803406001,8021
803406002,8021
803406003,8021
803406004,8021
803406005,8021
803413302,8021
803413304,8021
803413305,8021
803421902,8021
803421904,8021
803421905,8021
803421906,8021
803465603,8032
803465604,8032
803465606,8032
803498701,8032
803498702,8032
803498704,8032
803498705,8032
803498706,8032
803503702,8032
803503703,8032
803503704,8032
803503705,8032
803503706,8032
803517201,8032
803517203,8032
803517204,8032
803517206,8032
803520201,8032
803520202,8032
803524501,8032
803524502,8032
803524503,8032
803524504,8032
803524505,8032
803564301,8032
803564302,8032
803564303,8032
803564304,8032
803567501,8032
803567502,8032
803567503,8032
803567504,8032
803567505,8032
803567506,8032
803591901,8032
803591902,8032
803591904,8032
803591906,8032
803619302,8032
803619303,8032
803619304,8032
803619306,8032
803623801,8032
803623802,8032
803623803,8032
803623804,8032
803623805,8032
803623806,8032
803639902,8032
803639903,8032
803639904,8032
803639905,8032
803639906,8032
803654402,8032
803654404,8032
803654405,8032
803664001,8032
803664002,8032
803664003,8032
803664004,8032
803664005,8032
803664006,8032
803681602,8032
803681603,8032
803681605,8032
803681606,8032
803685801,8032
803685802,8032
803685803,8032
803685804,8032
803685806,8032
803687401,8032
803687402,8032
803687403,8032
803687404,8032
803687405,8032
803687406,8032
803763001,8032
803763002,8032
803763003,8032
803763004,8032
803763005,8032
803771601,8037
803771603,8037
803771604,8037
803771605,8037
803771606,8037
803772701,8037
803772703,8037
803772705,8037
803772706,8037
803791201,8037
803791202,8037
803791203,8037
803791204,8037
803791205,8037
803791206,8037
803867501,8037
803867502,8037
803867503,8037
803867504,8037
803894301,8037
803894302,8037
803894304,8037
803894305,8037
803894306,8037
803917201,8037
803917202,8037
803917203,8037
803917204,8037
803917205,8037
803917206,8037
803934501,8037
803934502,8037
803934503,8037
803934504,8037
803934505,8037
803934506,8037
803997301,8037
803997302,8037
803997303,8037
803997304,8037
803997305,8037
803997306,8037
804038901,8037
804038902,8037
804038903,8037
804038904,8037
804038905,8037
804038906,8037
804041901,8037
804041902,8037
804041903,8037
804041904,8037
804041905,8037
804041906,8037
804051802,8037
804051803,8037
804051804,8037
804093401,8037
804093402,8037
804093403,8037
804093404,8037
804093405,8037
804093406,8037
804163001,8037
804163002,8037
804163003,8037
804163004,8037
804163005,8037
804163006,8037
804201801,8037
804201802,8037
804201803,8037
804201804,8037
804201805,8037
804201806,8037
804220601,8037
804220603,8037
804220604,8037
804220605,8037
804220606,8037
804234701,8037
804234703,8037
804234704,8037
804234705,8037
804234706,8037
804240201,8037
804240202,8037
804240204,8037
804240205,8037
804240206,8037
804245501,8037
804245502,8037
804245503,8037
804245504,8037
804245505,8037
804267301,8037
804267302,8037
804267303,8037
804267304,8037
804267305,8037
804267306,8037
804272901,8037
804272903,8037
804272904,8037
804272905,8037
804272906,8037
804317401,8037
804317402,8037
804317404,8037
804317405,8037
804317406,8037
804338801,8037
804338802,8037
804338803,8037
804338804,8037
804338805,8037
804338806,8037
804342401,8037
804342403,8037
804342404,8037
804342405,8037
804342406,8037
804366001,8037
804366003,8037
804366004,8037
804366005,8037
804366006,8037
804379601,8037
804379603,8037
804379604,8037
804379605,8037
804382001,8037
804382002,8037
804382003,8037
804382004,8037
804382005,8037
804382006,8037
804432601,8037
804432602,8037
804432605,8037
804432606,8037
804468901,8037
804468902,8037
804468903,8037
804468904,8037
804480801,8037
804480802,8037
804480803,8037
804480805,8037
804480806,8037
804486701,8037
804486702,8037
804486703,8037
804486705,8037
804486706,8037
804490201,8037
804490202,8037
804490203,8037
804490205,8037
804490206,8037
804499401,8037
804499402,8037
804499403,8037
804499404,8037
804499406,8037
804514001,8037
804514002,8037
804514003,8037
804514004,8037
804514005,8037
804514006,8037
804517603,8037
804517604,8037
804517605,8037
804537501,8037
804537503,8037
804537505,8037
804537506,8037
804553301,8037
804553302,8037
804553304,8037
804553305,8037
804553306,8037
804560701,8037
804560702,8037
804560703,8037
804560704,8037
804560705,8037
804608901,8037
804608902,8037
804608903,8037
804608904,8037
804608905,8037
804608906,8037
804611201,8037
804611202,8037
804611203,8037
804611204,8037
804611205,8037
804623501,8037
804623502,8037
804623503,8037
804623504,8037
804623505,8037
804623506,8037
804672301,8037
804672302,8037
804672303,8037
804672304,8037
804672305,8037
804672306,8037
804680901,8037
804680902,8037
804680903,8037
804680904,8037
804680905,8037
804680906,8037
804751702,8037
804751703,8037
804751704,8037
804784201,8037
804784202,8037
804784203,8037
804784204,8037
804784206,8037
804793802,8037
804793803,8037
804793804,8037
804793805,8037
804807401,8037
804807402,8037
804807403,8037
804807404,8037
804807405,8037
804807406,8037
804810801,8037
804810802,8037
804810804,8037
804810805,8037
804810806,8037
804824401,8037
804824402,8037
804824403,8037
804824404,8037
804824405,8037
804824406,8037
804833001,8037
804833002,8037
804833004,8037
804833005,8037
804833006,8037
804841001,8037
804841002,8037
804841003,8037
804841006,8037
804853601,8037
804853603,8037
804853605,8037
804853606,8037
804874701,8037
804874702,8037
804874703,8037
804874704,8037
804874705,8037
804874706,8037
804905601,8037
804905602,8037
804905603,8037
804930201,8037
804930202,8037
804930203,8037
804930204,8037
804930205,8037
804966501,8037
804966502,8037
804966504,8037
804966505,8037
804966506,8037
804976301,8037
804976302,8037
804976303,8037
804976304,8037
804976305,8037
804976306,8037
804980901,8037
804980902,8037
804980903,8037
804980904,8037
804980905,8037
804980906,8037
804989501,8037
804989503,8037
804989504,8037
804989505,8037
804989506,8037
805020301,8037
805020302,8037
805020303,8037
805020305,8037
805020306,8037
805097901,8037
805097902,8037
805097903,8037
805097904,8037
805097905,8037
805097906,8037
805103801,8037
805103802,8037
805103803,8037
805103804,8037
805103805,8037
805103806,8037
805126401,8037
805126402,8037
805126403,8037
805126404,8037
805126405,8037
805126406,8037
805159001,8037
805159002,8037
805159003,8037
805159004,8037
805159005,8037
805159006,8037
805170601,8037
805170602,8037
805170603,8037
805170604,8037
805170605,8037
805170606,8037
805180701,8037
805180702,8037
805180703,8037
805180704,8037
805180705,8037
805180706,8037
805181201,8037
805181203,8037
805181204,8037
805181205,8037
805210501,8037
805210503,8037
805210504,8037
805210505,8037
805210506,8037
805213301,8037
805213302,8037
805213303,8037
805213304,8037
805213305,8037
805213306,8037
805237701,8037
805237703,8037
805237704,8037
805237705,8037
805237706,8037
805254801,8037
805254802,8037
805254803,8037
805254804,8037
805254805,8037
805254806,8037
805264901,8037
805264902,8037
805264903,8037
805264904,8037
805264905,8037
805264906,8037
805269801,8037
805269802,8037
805269803,8037
805269804,8037
805269805,8037
805269806,8037
805284401,8037
805284402,8037
805284403,8037
805284404,8037
805284405,8037
805284406,8037
805299001,8037
805299002,8037
805299004,8037
805299005,8037
805299006,8037
805308601,8037
805308602,8037
805308603,8037
805308604,8037
805308605,8037
805308606,8037
805314702,8037
805314703,8037
805314704,8037
805314705,8037
805314706,8037
805315201,8037
805315202,8037
805315203,8037
805315204,8037
805315205,8037
805319501,8037
805319502,8037
805319503,8037
805319504,8037
805319505,8037
805329301,8037
805329302,8037
805329303,8037
805329304,8037
805329305,8037
805363901,8037
805363902,8037
805363903,8037
805363904,8037
805363906,8037
805365801,8037
805365802,8037
805365803,8037
805365804,8037
805365805,8037
805365806,8037
805394401,8037
805394402,8037
805394403,8037
805394405,8037
805437001,8037
805437003,8037
805437004,8037
805437005,8037
805440202,8037
805440203,8037
805440204,8037
805440206,8037
805447501,8037
805447502,8037
805447503,8037
805447504,8037
805447505,8037
805447506,8037
805448301,8037
805448302,8037
805448303,8037
805448304,8037
805448305,8037
805448306,8037
805453603,8037
805453604,8037
805453605,8037
805473401,8037
805473402,8037
805473403,8037
805473404,8037
805473405,8037
805473406,8037
805478001,8037
805478002,8037
805478003,8037
805478005,8037
805478006,8037
805481601,8037
805481602,8037
805481603,8037
805481604,8037
805481605,8037
805481606,8037
805485701,8037
805485702,8037
805485703,8037
805485704,8037
805485705,8037
805485706,8037
805486201,8037
805486202,8037
805486203,8037
805486204,8037
805486205,8037
805486206,8037
805490501,8037
805490502,8037
805490503,8037
805490504,8037
805490505,8037
805490506,8037
805546901,8037
805546902,8037
805546903,8037
805546904,8037
805546905,8037
805546906,8037
805547801,8037
805547802,8037
805547804,8037
805547805,8037
805548401,8037
805548402,8037
805548403,8037
805548404,8037
805548405,8037
805548406,8037
805594301,8037
805594302,8037
805594303,8037
805594304,8037
805594305,8037
805612001,8037
805612005,8037
805612006,8037
805625601,8037
805625602,8037
805625603,8037
805625604,8037
805625605,8037
805625606,8037
805682701,8037
805682702,8037
805682703,8037
805682704,8037
805682705,8037
805682706,8037
805732201,8037
805732202,8037
805732203,8037
805732204,8037
805732205,8037
805732206,8037
805739501,8037
805739502,8037
805739503,8037
805739504,8037
805739506,8037
805756901,8037
805756902,8037
805756903,8037
805756904,8037
805756905,8037
805756906,8037
805777801,8037
805777802,8037
805777803,8037
805777804,8037
805777805,8037
805777806,8037
805818401,8037
805818402,8037
805818403,8037
805818404,8037
805818405,8037
805818406,8037
805853001,8037
805853002,8037
805853003,8037
805853004,8037
805853006,8037
805890601,8037
805890602,8037
805890603,8037
805890604,8037
805890604,8037
805890605,8037
805890606,8037
805920301,8037
805920302,8037
805920303,8037
805920304,8037
805920305,8037
805920306,8037
805934901,8037
805934902,8037
805934903,8037
805934904,8037
805934905,8037
805934906,8037
806001801,8037
806001802,8037
806001803,8037
806001804,8037
806001805,8037
806001806,8037
806007401,8037
806007402,8037
806007403,8037
806007405,8037
806007406,8037
806034701,8037
806034702,8037
806034703,8037
806034704,8037
806034705,8037
806034706,8037
806051002,8037
806051003,8037
806051005,8037
806078202,8037
806078203,8037
806078205,8037
806078206,8037
806085701,8037
806085702,8037
806085703,8037
806085705,8037
806085706,8037
806095601,8037
806095602,8037
806095603,8037
806095604,8037
806095605,8037
806095606,8037
806102702,8037
806102703,8037
806102704,8037
806102705,8037
806102706,8037
806106201,8037
806106202,8037
806106203,8037
806106204,8037
806106205,8037
806106206,8037
806132501,8037
806132503,8037
806132504,8037
806132505,8037
806132506,8037
806167501,8037
806167502,8037
806167503,8037
806167504,8037
806167505,8037
806208301,8037
806208302,8037
806208303,8037
806208305,8037
806208306,8037
806242901,8037
806242902,8037
806242903,8037
806242904,8037
806242905,8037
806242906,8037
806251801,8037
806251802,8037
806251803,8037
806251804,8037
806251805,8037
806251806,8037
806268401,8037
806268402,8037
806268403,8037
806268404,8037
806268405,8037
806273001,8037
806273003,8037
806273004,8037
806273005,8037
806273005,8037
806273006,8037
806278601,8037
806278602,8037
806278604,8037
806278605,8037
806278606,8037
806279701,8037
806279702,8037
806279703,8037
806279704,8037
806279705,8037
806279706,8037
806284201,8037
806284202,8037
806284203,8037
806284205,8037
806284206,8037
806290501,8037
806290502,8037
806290503,8037
806290504,8037
806290505,8037
806290506,8037
806308301,8037
806308304,8037
806308305,8037
806308306,8037
806336301,8037
806336302,8037
806336303,8037
806336304,8037
806336305,8037
806336306,8037
806348201,8037
806348203,8037
806348204,8037
806348206,8037
806378901,8037
806378903,8037
806378904,8037
806378905,8037
806379801,8037
806379802,8037
806379803,8037
806379804,8037
806379806,8037
806428401,8037
806428402,8037
806428403,8037
806428404,8037
806428405,8037
806428406,8037
806460901,8037
806460902,8037
806460903,8037
806460904,8037
806460905,8037
806461801,8037
806461803,8037
806461804,8037
806461805,8037
806537001,8037
806537002,8037
806537003,8037
806537004,8037
806537005,8037
806537006,8037
806555602,8037
806555603,8037
806555604,8037
806555605,8037
806555606,8037
806632702,8037
806632703,8037
806632704,8037
806632705,8037
806632706,8037
806672201,8037
806672202,8037
806672203,8037
806672204,8037
806672205,8037
806672206,8037
806701401,8037
806701402,8037
806701403,8037
806701405,8037
806729501,8037
806729502,8037
806729503,8037
806729504,8037
806729505,8037
806729506,8037
806785301,8037
806785302,8037
806785303,8037
806785304,8037
806785305,8037
806785306,8037
806787901,8037
806787902,8037
806787903,8037
806787904,8037
806787905,8037
806792801,8037
806792802,8037
806792803,8037
806792804,8037
806792805,8037
806792806,8037
806793403,8037
806793404,8037
806793405,8037
806793406,8037
806798001,8037
806798002,8037
806798003,8037
806798004,8037
806798005,8037
806798006,8037
806803601,8037
806803602,8037
806803603,8037
806803604,8037
806803605,8037
806803606,8037
806804701,8037
806804702,8037
806804703,8037
806804704,8037
806804705,8037
806804706,8037
806808201,8037
806808202,8037
806808203,8037
806808204,8037
806808205,8037
806808206,8037
806809501,8037
806809502,8037
806809503,8037
806809504,8037
806809505,8037
806809506,8037
806811301,8037
806811302,8037
806811303,8037
806811304,8037
806811305,8037
806811306,8037
806823501,8037
806823502,8037
806823504,8037
806823505,8037
806827301,8037
806827302,8037
806827303,8037
806827304,8037
806827305,8037
806827306,8037
806830001,8037
806830002,8037
806830003,8037
806830004,8037
806830005,8037
806830006,8037
806833901,8037
806833902,8037
806833903,8037
806833905,8037
806833906,8037
806843602,8037
806843603,8037
806843604,8037
806843605,8037
806843606,8037
806860701,8037
806860702,8037
806860703,8037
806860704,8037
806860705,8037
806860706,8037
806863201,8037
806863202,8037
806863203,8037
806863204,8037
806863205,8037
806863206,8037
806880801,8037
806880802,8037
806880803,8037
806880804,8037
806880805,8037
806880806,8037
806910401,8037
806910402,8037
806910403,8037
806910404,8037
806910405,8037
806910406,8037
806923001,8037
806923002,8037
806923003,8037
806923004,8037
806923005,8037
806923006,8037
806939601,8037
806939602,8037
806939603,8037
806939604,8037
806939605,8037
806939606,8037
806948702,8037
806948703,8037
806948704,8037
806948705,8037
806987202,8037
806987203,8037
806987204,8037
806987205,8037
806987206,8037
807010501,8037
807010502,8037
807010503,8037
807010504,8037
807010505,8037
807010506,8037
807011301,8037
807011302,8037
807011303,8037
807011304,8037
807011305,8037
807011306,8037
807018901,8037
807018902,8037
807018903,8037
807018904,8037
807018905,8037
807018906,8037
807023501,8037
807023502,8037
807023503,8037
807023504,8037
807023505,8037
807023506,8037
807064301,8037
807064302,8037
807064304,8037
807064305,8037
807064306,8037
807066901,8037
807066902,8037
807066903,8037
807066904,8037
807066905,8037
807091801,8037
807091802,8037
807091803,8037
807091804,8037
807091805,8037
807091806,8037
807116901,8037
807116902,8037
807116904,8037
807116905,8037
807116906,8037
807122801,8037
807122802,8037
807122803,8037
807122804,8037
807122805,8037
807122806,8037
807133401,8037
807133402,8037
807133403,8037
807133404,8037
807133405,8037
807133406,8037
807147801,8037
807147802,8037
807147803,8037
807147804,8037
807147805,8037
807147806,8037
807153002,8037
807153003,8037
807153004,8037
807153005,8037
807153006,8037
807176601,8037
807176602,8037
807176603,8037
807176604,8037
807176605,8037
807176606,8037
807177701,8037
807177703,8037
807177704,8037
807177705,8037
807177706,8037
807201401,8037
807201402,8037
807201403,8037
807201404,8037
807201405,8037
807271201,8037
807271202,8037
807271203,8037
807271204,8037
807271205,8037
807271206,8037
807279001,8037
807279002,8037
807279004,8037
807279005,8037
807279006,8037
807290501,8037
807290502,8037
807290503,8037
807290504,8037
807290505,8037
807290506,8037
807312301,8037
807312302,8037
807312303,8037
807312304,8037
807312305,8037
807312306,8037
807315901,8037
807315902,8037
807315903,8037
807315904,8037
807315905,8037
807315906,8037
807376402,8037
807376403,8037
807376405,8037
807376406,8037
807431801,8037
807431802,8037
807431803,8037
807431804,8037
807431805,8037
807446401,8037
807446402,8037
807446403,8037
807446404,8037
807446405,8037
807446406,8037
807448601,8037
807448602,8037
807448603,8037
807448604,8037
807448605,8037
807448606,8037
807453701,8037
807453702,8037
807453703,8037
807453704,8037
807453705,8037
807453706,8037
807490001,8037
807490002,8037
807490004,8037
807490005,8037
807490006,8037
807522601,8037
807522602,8037
807522603,8037
807522604,8037
807522605,8037
807522606,8037
807547701,8037
807547702,8037
807547703,8037
807547704,8037
807547705,8037
807547706,8037
807610201,8037
807610203,8037
807610204,8037
807610205,8037
807610206,8037
807627001,8037
807627002,8037
807627003,8037
807627005,8037
807627006,8037
807656501,8037
807656502,8037
807656503,8037
807656504,8037
807656505,8037
807656506,8037
807729301,8037
807729302,8037
807729303,8037
807729304,8037
807729305,8037
807729306,8037
807733201,8037
807733202,8037
807733204,8037
807733205,8037
807733206,8037
807757901,8037
807757902,8037
807757903,8037
807757904,8037
807757906,8037
807801802,8037
807801803,8037
807801804,8037
807801805,8037
807827401,8037
807827402,8037
807827403,8037
807827405,8037
807924001,8037
807924002,8037
807924003,8037
807924005,8037
807924006,8037
808008302,8011
808008303,8011
808008304,8011
808008305,8011
808008306,8011
808008419,8011
808008420,8011
808008421,8011
808008422,8011
808008423,8011
808008813,8011
808008814,8011
808008815,8011
808008816,8011
808008817,8011
808008818,8011
808008907,8011
808008908,8011
808008909,8011
808008910,8011
808008911,8011
808008912,8011
808023001,8011
808023002,8011
808023003,8011
808023004,8011
808023005,8011
808023006,8011
808023224,8011
808023607,8011
808023608,8011
808023609,8011
808023610,8011
808023611,8011
808023612,8011
808023714,8011
808023716,8011
808023717,8011
808023718,8011
808096307,8036
808096309,8036
808096311,8036
808096312,8036
808096502,8036
808096503,8036
808096504,8036
808096505,8036
808096506,8036
808096819,8036
808096820,8036
808096821,8036
808096822,8036
808096823,8036
808096824,8036
808096913,8036
808096914,8036
808096915,8036
808096916,8036
808096917,8036
808096918,8036
808121007,8036
808121009,8036
808121010,8036
808121011,8036
808121401,8036
808121402,8036
808121403,8036
808121404,8036
808121405,8036
808121613,8036
808121614,8036
808121616,8036
808121617,8036
808121618,8036
808121719,8036
808121721,8036
808121722,8036
808121723,8036
808121724,8036
808207202,8045
808207203,8045
808207204,8045
808207205,8045
808207206,8045
808207315,8045
808207316,8045
808207318,8045
808207507,8045
808207508,8045
808207510,8045
808207511,8045
808207512,8045
808207919,8045
808207920,8045
808207923,8045
808276019,8050
808276022,8050
808276023,8050
808276024,8050
808276413,8050
808276414,8050
808276416,8050
808276417,8050
808276809,8050
808276901,8050
808276902,8050
808276903,8050
808276904,8050
808276905,8050
808276906,8050
808293214,8050
808293215,8050
808293216,8050
808293217,8050
808293218,8050
808293521,8050
808293522,8050
808293523,8050
808293602,8050
808293604,8050
808293605,8050
808293707,8050
808293708,8050
808293709,8050
808293710,8050
808293711,8050
808293712,8050
808318014,8052
808318015,8052
808318016,8052
808318017,8052
808318018,8052
808318407,8052
808318408,8052
808318409,8052
808318410,8052
808318411,8052
808318619,8052
808318620,8052
808318621,8052
808318623,8052
808318624,8052
808318801,8052
808318802,8052
808318805,8052
808318806,8052
808342207,8052
808342208,8052
808342209,8052
808342210,8052
808342212,8052
808342319,8052
808342320,8052
808342321,8052
808342322,8052
808342323,8052
808342324,8052
808342513,8052
808342514,8052
808342515,8052
808342516,8052
808342517,8052
808342518,8052
808342701,8052
808342702,8052
808342703,8052
808342704,8052
808342705,8052
808342706,8052
808387019,8001
808387020,8001
808387021,8001
808387022,8001
808387023,8001
808387024,8001
808387414,8001
808387415,8001
808387416,8001
808387417,8001
808387418,8001
808387807,8001
808387808,8001
808387809,8001
808387810,8001
808387811,8001
808387812,8001
808387901,8001
808387902,8001
808387903,8001
808387904,8001
808387905,8001
808387906,8001
808426213,8004
808426214,8004
808426215,8004
808426217,8004
808426218,8004
808426519,8004
808426520,8004
808426521,8004
808426522,8004
808426523,8004
808426524,8004
808426601,8004
808426602,8004
808426603,8004
808426604,8004
808426605,8004
808426707,8004
808426708,8004
808426709,8004
808426710,8004
808426711,8004
808426712,8004
808720301,8029
808720302,8029
808720304,8029
808720305,8029
808720306,8029
808720419,8029
808720420,8029
808720421,8029
808720422,8029
808720423,8029
808720424,8029
808720813,8029
808720814,8029
808720815,8029
808720817,8029
808720818,8029
808720907,8029
808720908,8029
808720909,8029
808720910,8029
808720911,8029
808720912,8029
808784001,8031
808784002,8031
808784003,8031
808784004,8031
808784005,8031
808784006,8031
808784219,8031
808784220,8031
808784222,8031
808784223,8031
808784224,8031
808784607,8031
808784608,8031
808784609,8031
808784610,8031
808784611,8031
808784612,8031
808784713,8031
808784714,8031
808784715,8031
808784716,8031
808784717,8031
808784718,8031
808839201,8035
808839202,8035
808839203,8035
808839204,8035
808839205,8035
808839206,8035
808839313,8035
808839314,8035
808839315,8035
808839316,8035
808839317,8035
808839507,8035
808839508,8035
808839509,8035
808839510,8035
808839512,8035
808839919,8035
808839920,8035
808839921,8035
808839922,8035
808839923,8035
808839924,8035
808925013,8048
808925014,8048
808925015,8048
808925016,8048
808925017,8048
808925407,8048
808925409,8048
808925410,8048
808925411,8048
808925412,8048
808925620,8048
808925621,8048
808925622,8048
808925623,8048
808925624,8048
808925801,8048
808925802,8048
808925804,8048
808925805,8048
808925806,8048
808984307,8062
808984311,8062
808984312,8062
808984501,8062
808984502,8062
808984503,8062
808984504,8062
808984505,8062
808984506,8062
808984819,8062
808984820,8062
808984821,8062
808984822,8062
808984823,8062
808984824,8062
808984913,8062
808984914,8062
808984915,8062
808984916,8062
808984917,8062
808984918,8062
808990007,8062
808990009,8062
808990010,8062
808990011,8062
808990012,8062
808990401,8062
808990402,8062
808990403,8062
808990404,8062
808990405,8062
808990406,8062
808990613,8062
808990614,8062
808990615,8062
808990616,8062
808990617,8062
808990618,8062
808990720,8062
808990721,8062
808990722,8062
808990724,8062
809042501,8037
809042502,8037
809042503,8037
809042505,8037
809042506,8037
809082301,8037
809082302,8037
809082304,8037
809082305,8037
809082306,8037
860011307,8010
860011308,8010
860011309,8010
860011310,8010
860011312,8010
860011502,8010
860011505,8010
860011506,8010
860011820,8010
860011821,8010
860011822,8010
860011823,8010
860011824,8010
860011914,8010
860011915,8010
860011916,8010
860011917,8010
860011917,8010
860011918,8010
860028007,8021
860028008,8021
860028009,8021
860028010,8021
860028011,8021
860028012,8021
860028401,8021
860028402,8021
860028405,8021
860028406,8021
860028614,8021
860028615,8021
860028616,8021
860028617,8021
860028618,8021
860028719,8021
860028720,8021
860028721,8021
860028722,8021
860028723,8021
860028724,8021
860035201,8023
860035202,8023
860035203,8023
860035204,8023
860035205,8023
860035313,8023
860035314,8023
860035315,8023
860035316,8023
860035317,8023
860035318,8023
860035507,8023
860035508,8023
860035509,8023
860035511,8023
860035512,8023
860035919,8023
860035920,8023
860035921,8023
860035922,8023
860035923,8023
860035924,8023
860041013,8025
860041014,8025
860041015,8025
860041016,8025
860041017,8025
860041018,8025
860041407,8025
860041408,8025
860041409,8025
860041410,8025
860041411,8025
860041412,8025
860041619,8025
860041620,8025
860041621,8025
860041622,8025
860041623,8025
860041801,8025
860041802,8025
860041803,8025
860041804,8025
860041806,8025
860048207,8031
860048208,8031
860048209,8031
860048210,8031
860048211,8031
860048212,8031
860048319,8031
860048320,8031
860048322,8031
860048323,8031
860048324,8031
860048513,8031
860048515,8031
860048516,8031
860048517,8031
860048518,8031
860048701,8031
860048703,8031
860048704,8031
860048705,8031
860048706,8031
860059019,8045
860059020,8045
860059021,8045
860059022,8045
860059023,8045
860059024,8045
860059413,8045
860059414,8045
860059415,8045
860059416,8045
860059418,8045
860059807,8045
860059808,8045
860059809,8045
860059810,8045
860059811,8045
860059812,8045
860059901,8045
860059902,8045
860059903,8045
860059904,8045
860071213,8048
860071214,8048
860071215,8048
860071216,8048
860071217,8048
860071218,8048
860071519,8048
860071520,8048
860071521,8048
860071522,8048
860071523,8048
860071524,8048
860071601,8048
860071602,8048
860071603,8048
860071604,8048
860071606,8048
860071707,8048
860071708,8048
860071709,8048
860071710,8048
860071711,8048
860074301,8048
860074302,8048
860074303,8048
860074304,8048
860074305,8048
860074306,8048
860074420,8048
860074421,8048
860074422,8048
860074423,8048
860074424,8048
860074814,8048
860074815,8048
860074816,8048
860074817,8048
860074818,8048
860074907,8048
860074908,8048
860074910,8048
860074911,8048
860074912,8048
860078001,8055
860078002,8055
860078003,8055
860078004,8055
860078005,8055
860078006,8055
860078006,8055
860078219,8055
860078220,8055
860078221,8055
860078222,8055
860078223,8055
860078608,8055
860078609,8055
860078611,8055
860078612,8055
860078714,8055
860078715,8055
860078716,8055
860078717,8055
860078718,8055
860079307,8055
860079308,8055
860079309,8055
860079310,8055
860079311,8055
860079312,8055
860079501,8055
860079502,8055
860079503,8055
860079504,8055
860079505,8055
860079506,8055
860079819,8055
860079821,8055
860079822,8055
860079823,8055
860079824,8055
